"Name","Student Racial/Ethnic Diversity"
"Description","Diversity refers to the racial/ethnic makeup of students at schools within a specific geography, using the DOE's categories of Asian, Black, Hispanic, White, and Multiple Race Categories Not Represented. School diversity is determined in the following way:<br />
- Diverse (No one group exceeds 50 percent and no two groups exceed 80 percent*);<br />
- Predominantly White (White students make up 50+ percent and no other group exceeds 20 percent);<br />
- Predominantly Asian (Asian students make up 50+ percent and no other group exceeds 20 percent);<br />
- Predominantly White + Asian (White and Asian students make up 80+ percent combined);<br />
- Predominantly Black (Black students make up 50+ percent and no other group exceeds 20 percent);<br />
- Predominantly Hispanic (Hispanic students make up 50+ percent and no other group exceeds 20 percent);<br />
- Predominantly Black + Hispanic (Black and Hispanic students make up 80+ percent combined).<br />
<br />
*Of the schools classified as 'Diverse,' a very small number are more than 80 percent Asian + Hispanic or more than 80 percent White + Hispanic."
"Source Notes","CCC analysis of New York City Department of Education, Demographic Snapshots (School Years 2018-19, 2019-20); retrieved from&nbsp;<a href=""http://schools.nyc.gov/AboutUs/schools/data/default.htm""></a><a href=""https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/information-and-data-overview"">https://infohub.nyced.org/reports-and-policies/citywide-information-and-data/information-and-data-overview</a>."
"Notes","Total counts and percentages account for all grade levels at all schools (including traditional public schools, charter schools, and specialized instruction schools) in New York City.<br />
<br />
*<em>Update August 2020:</em> a previous version of this indicator included 30 schools classified as district pre-K and early childhood centers in the total calculations. These are now excluded from the data."

Location,Total,TimeFrame,DataFormat,Data,Fips
Battery Park/Tribeca,Diverse,2019,Number,8,101
Greenwich Village,Diverse,2019,Number,5,102
Lower East Side,Diverse,2019,Number,14,103
Chelsea/Clinton,Diverse,2019,Number,11,104
Midtown Business District,Diverse,2019,Number,4,105
Murray Hill/Stuyvesant,Diverse,2019,Number,11,106
Upper West Side,Diverse,2019,Number,13,107
Upper East Side,Diverse,2019,Number,7,108
Manhattanville,Diverse,2019,Number,5,109
Central Harlem,Diverse,2019,Number,2,110
East Harlem,Diverse,2019,Number,7,111
Washington Heights,Diverse,2019,Number,3,112
Mott Haven,Diverse,2019,Number,0,201
Hunts Point,Diverse,2019,Number,0,202
Morrisania,Diverse,2019,Number,0,203
Concourse/Highbridge,Diverse,2019,Number,0,204
University Heights,Diverse,2019,Number,0,205
East Tremont,Diverse,2019,Number,0,206
Bedford Park,Diverse,2019,Number,1,207
Riverdale,Diverse,2019,Number,4,208
Unionport/Soundview,Diverse,2019,Number,8,209
Throgs Neck,Diverse,2019,Number,7,210
Pelham Parkway,Diverse,2019,Number,6,211
Williamsbridge,Diverse,2019,Number,1,212
Williamsburg/Greenpoint,Diverse,2019,Number,6,301
Fort Greene/Brooklyn Hts,Diverse,2019,Number,11,302
Bedford Stuyvesant,Diverse,2019,Number,2,303
Bushwick,Diverse,2019,Number,0,304
East New York,Diverse,2019,Number,5,305
Park Slope,Diverse,2019,Number,14,306
Sunset Park,Diverse,2019,Number,16,307
Crown Heights North,Diverse,2019,Number,2,308
Crown Heights South,Diverse,2019,Number,2,309
Bay Ridge,Diverse,2019,Number,10,310
Bensonhurst,Diverse,2019,Number,16,311
Borough Park,Diverse,2019,Number,18,312
Coney Island,Diverse,2019,Number,18,313
Flatbush/Midwood,Diverse,2019,Number,5,314
Sheepshead Bay,Diverse,2019,Number,13,315
Brownsville,Diverse,2019,Number,1,316
East Flatbush,Diverse,2019,Number,0,317
Canarsie,Diverse,2019,Number,5,318
Astoria,Diverse,2019,Number,23,401
Sunnyside/Woodside,Diverse,2019,Number,18,402
Jackson Heights,Diverse,2019,Number,4,403
Elmhurst/Corona,Diverse,2019,Number,8,404
Ridgewood/Glendale,Diverse,2019,Number,16,405
Rego Park/Forest Hills,Diverse,2019,Number,13,406
Flushing,Diverse,2019,Number,16,407
Fresh Meadows/Briarwood,Diverse,2019,Number,22,408
Woodhaven,Diverse,2019,Number,12,409
Howard Beach,Diverse,2019,Number,17,410
Bayside,Diverse,2019,Number,12,411
Jamaica/St. Albans,Diverse,2019,Number,17,412
Queens Village,Diverse,2019,Number,12,413
The Rockaways,Diverse,2019,Number,3,414
St. George,Diverse,2019,Number,19,501
South Beach,Diverse,2019,Number,22,502
Tottenville,Diverse,2019,Number,2,503
Lower East Side,Diverse,2019,Number,11,SD1
"Stuyvesant Town, Upper E. Side",Diverse,2019,Number,49,SD2
Upper West Side,Diverse,2019,Number,15,SD3
East Harlem,Diverse,2019,Number,7,SD4
Central Harlem,Diverse,2019,Number,3,SD5
Washington Heights,Diverse,2019,Number,5,SD6
Mott Haven,Diverse,2019,Number,0,SD7
"Hunts Point, Port Morris",Diverse,2019,Number,9,SD8
"East Tremont, Morris Heights",Diverse,2019,Number,0,SD9
"Riverdale, Kingsbridge, Fordham",Diverse,2019,Number,5,SD10
"Eastchester, Baychester, Co-op City",Diverse,2019,Number,13,SD11
"Crotona Park, Morrisania, Melrose",Diverse,2019,Number,0,SD12
"Brooklyn Hts, Downtown Brooklyn",Diverse,2019,Number,13,SD13
"Williamsburg, Greenpoint",Diverse,2019,Number,6,SD14
"S. Brooklyn, Park Slope, Sunset Park",Diverse,2019,Number,32,SD15
Bedford Stuyvesant,Diverse,2019,Number,0,SD16
Crown Heights,Diverse,2019,Number,3,SD17
"East Flatbush, Canarsie",Diverse,2019,Number,0,SD18
East New York,Diverse,2019,Number,5,SD19
"Bay Ridge, Bensonhurst",Diverse,2019,Number,32,SD20
"Gravesend, Coney Island",Diverse,2019,Number,36,SD21
"Flatbush, Midwood, Sheepshead Bay",Diverse,2019,Number,16,SD22
"Brownsville, Ocean Hill",Diverse,2019,Number,1,SD23
"Sunnyside, Woodside, Jackson Hts",Diverse,2019,Number,34,SD24
"Flushing, Whitestone",Diverse,2019,Number,28,SD25
"Bayside, Douglaston, Little Neck",Diverse,2019,Number,19,SD26
"Jamaica, Howard Beach, Rockaways",Diverse,2019,Number,29,SD27
"Jamaica, Forest Hills",Diverse,2019,Number,40,SD28
"Queens Village, Rosedale, Hollis",Diverse,2019,Number,8,SD29
"Long Island City, Astoria",Diverse,2019,Number,35,SD30
Staten Island,Diverse,2019,Number,43,SD31
Bushwick,Diverse,2019,Number,0,SD32
Bronx,Diverse,2019,Number,27,36005
Brooklyn,Diverse,2019,Number,144,36047
Manhattan,Diverse,2019,Number,90,36061
Queens,Diverse,2019,Number,193,36081
Staten Island,Diverse,2019,Number,43,36085
New York City,Diverse,2019,Number,497,3651000
Battery Park/Tribeca,Diverse,2020,Number,11,101
Greenwich Village,Diverse,2020,Number,3,102
Lower East Side,Diverse,2020,Number,15,103
Chelsea/Clinton,Diverse,2020,Number,10,104
Midtown Business District,Diverse,2020,Number,4,105
Murray Hill/Stuyvesant,Diverse,2020,Number,11,106
Upper West Side,Diverse,2020,Number,15,107
Upper East Side,Diverse,2020,Number,8,108
Manhattanville,Diverse,2020,Number,5,109
Central Harlem,Diverse,2020,Number,1,110
East Harlem,Diverse,2020,Number,7,111
Washington Heights,Diverse,2020,Number,2,112
Mott Haven,Diverse,2020,Number,0,201
Hunts Point,Diverse,2020,Number,0,202
Morrisania,Diverse,2020,Number,0,203
Concourse/Highbridge,Diverse,2020,Number,0,204
University Heights,Diverse,2020,Number,0,205
East Tremont,Diverse,2020,Number,0,206
Bedford Park,Diverse,2020,Number,0,207
Riverdale,Diverse,2020,Number,4,208
Unionport/Soundview,Diverse,2020,Number,9,209
Throgs Neck,Diverse,2020,Number,6,210
Pelham Parkway,Diverse,2020,Number,8,211
Williamsbridge,Diverse,2020,Number,1,212
Williamsburg/Greenpoint,Diverse,2020,Number,7,301
Fort Greene/Brooklyn Hts,Diverse,2020,Number,13,302
Bedford Stuyvesant,Diverse,2020,Number,3,303
Bushwick,Diverse,2020,Number,0,304
East New York,Diverse,2020,Number,5,305
Park Slope,Diverse,2020,Number,13,306
Sunset Park,Diverse,2020,Number,17,307
Crown Heights North,Diverse,2020,Number,2,308
Crown Heights South,Diverse,2020,Number,2,309
Bay Ridge,Diverse,2020,Number,9,310
Bensonhurst,Diverse,2020,Number,16,311
Borough Park,Diverse,2020,Number,17,312
Coney Island,Diverse,2020,Number,20,313
Flatbush/Midwood,Diverse,2020,Number,6,314
Sheepshead Bay,Diverse,2020,Number,13,315
Brownsville,Diverse,2020,Number,1,316
East Flatbush,Diverse,2020,Number,1,317
Canarsie,Diverse,2020,Number,5,318
Astoria,Diverse,2020,Number,24,401
Sunnyside/Woodside,Diverse,2020,Number,17,402
Jackson Heights,Diverse,2020,Number,5,403
Elmhurst/Corona,Diverse,2020,Number,8,404
Ridgewood/Glendale,Diverse,2020,Number,16,405
Rego Park/Forest Hills,Diverse,2020,Number,13,406
Flushing,Diverse,2020,Number,18,407
Fresh Meadows/Briarwood,Diverse,2020,Number,24,408
Woodhaven,Diverse,2020,Number,12,409
Howard Beach,Diverse,2020,Number,18,410
Bayside,Diverse,2020,Number,14,411
Jamaica/St. Albans,Diverse,2020,Number,19,412
Queens Village,Diverse,2020,Number,12,413
The Rockaways,Diverse,2020,Number,2,414
St. George,Diverse,2020,Number,16,501
South Beach,Diverse,2020,Number,24,502
Tottenville,Diverse,2020,Number,5,503
Lower East Side,Diverse,2020,Number,12,SD1
"Stuyvesant Town, Upper E. Side",Diverse,2020,Number,50,SD2
Upper West Side,Diverse,2020,Number,16,SD3
East Harlem,Diverse,2020,Number,7,SD4
Central Harlem,Diverse,2020,Number,3,SD5
Washington Heights,Diverse,2020,Number,4,SD6
Mott Haven,Diverse,2020,Number,0,SD7
"Hunts Point, Port Morris",Diverse,2020,Number,8,SD8
"East Tremont, Morris Heights",Diverse,2020,Number,0,SD9
"Riverdale, Kingsbridge, Fordham",Diverse,2020,Number,4,SD10
"Eastchester, Baychester, Co-op City",Diverse,2020,Number,16,SD11
"Crotona Park, Morrisania, Melrose",Diverse,2020,Number,0,SD12
"Brooklyn Hts, Downtown Brooklyn",Diverse,2020,Number,15,SD13
"Williamsburg, Greenpoint",Diverse,2020,Number,7,SD14
"S. Brooklyn, Park Slope, Sunset Park",Diverse,2020,Number,33,SD15
Bedford Stuyvesant,Diverse,2020,Number,1,SD16
Crown Heights,Diverse,2020,Number,4,SD17
"East Flatbush, Canarsie",Diverse,2020,Number,0,SD18
East New York,Diverse,2020,Number,5,SD19
"Bay Ridge, Bensonhurst",Diverse,2020,Number,30,SD20
"Gravesend, Coney Island",Diverse,2020,Number,37,SD21
"Flatbush, Midwood, Sheepshead Bay",Diverse,2020,Number,17,SD22
"Brownsville, Ocean Hill",Diverse,2020,Number,1,SD23
"Sunnyside, Woodside, Jackson Hts",Diverse,2020,Number,34,SD24
"Flushing, Whitestone",Diverse,2020,Number,32,SD25
"Bayside, Douglaston, Little Neck",Diverse,2020,Number,21,SD26
"Jamaica, Howard Beach, Rockaways",Diverse,2020,Number,29,SD27
"Jamaica, Forest Hills",Diverse,2020,Number,42,SD28
"Queens Village, Rosedale, Hollis",Diverse,2020,Number,8,SD29
"Long Island City, Astoria",Diverse,2020,Number,36,SD30
Staten Island,Diverse,2020,Number,45,SD31
Bushwick,Diverse,2020,Number,0,SD32
Bronx,Diverse,2020,Number,28,36005
Brooklyn,Diverse,2020,Number,150,36047
Manhattan,Diverse,2020,Number,92,36061
Queens,Diverse,2020,Number,202,36081
Staten Island,Diverse,2020,Number,45,36085
New York City,Diverse,2020,Number,517,3651000
Battery Park/Tribeca,Diverse,2019,Percent,0.364,101
Greenwich Village,Diverse,2019,Percent,0.455,102
Lower East Side,Diverse,2019,Percent,0.304,103
Chelsea/Clinton,Diverse,2019,Percent,0.344,104
Midtown Business District,Diverse,2019,Percent,0.333,105
Murray Hill/Stuyvesant,Diverse,2019,Percent,0.579,106
Upper West Side,Diverse,2019,Percent,0.351,107
Upper East Side,Diverse,2019,Percent,0.333,108
Manhattanville,Diverse,2019,Percent,0.238,109
Central Harlem,Diverse,2019,Percent,0.053,110
East Harlem,Diverse,2019,Percent,0.149,111
Washington Heights,Diverse,2019,Percent,0.064,112
Mott Haven,Diverse,2019,Percent,0,201
Hunts Point,Diverse,2019,Percent,0,202
Morrisania,Diverse,2019,Percent,0,203
Concourse/Highbridge,Diverse,2019,Percent,0,204
University Heights,Diverse,2019,Percent,0,205
East Tremont,Diverse,2019,Percent,0,206
Bedford Park,Diverse,2019,Percent,0.034,207
Riverdale,Diverse,2019,Percent,0.167,208
Unionport/Soundview,Diverse,2019,Percent,0.186,209
Throgs Neck,Diverse,2019,Percent,0.226,210
Pelham Parkway,Diverse,2019,Percent,0.2,211
Williamsbridge,Diverse,2019,Percent,0.031,212
Williamsburg/Greenpoint,Diverse,2019,Percent,0.162,301
Fort Greene/Brooklyn Hts,Diverse,2019,Percent,0.275,302
Bedford Stuyvesant,Diverse,2019,Percent,0.036,303
Bushwick,Diverse,2019,Percent,0,304
East New York,Diverse,2019,Percent,0.083,305
Park Slope,Diverse,2019,Percent,0.467,306
Sunset Park,Diverse,2019,Percent,0.593,307
Crown Heights North,Diverse,2019,Percent,0.087,308
Crown Heights South,Diverse,2019,Percent,0.077,309
Bay Ridge,Diverse,2019,Percent,0.667,310
Bensonhurst,Diverse,2019,Percent,0.696,311
Borough Park,Diverse,2019,Percent,0.857,312
Coney Island,Diverse,2019,Percent,0.72,313
Flatbush/Midwood,Diverse,2019,Percent,0.227,314
Sheepshead Bay,Diverse,2019,Percent,0.591,315
Brownsville,Diverse,2019,Percent,0.024,316
East Flatbush,Diverse,2019,Percent,0,317
Canarsie,Diverse,2019,Percent,0.152,318
Astoria,Diverse,2019,Percent,0.742,401
Sunnyside/Woodside,Diverse,2019,Percent,0.818,402
Jackson Heights,Diverse,2019,Percent,0.267,403
Elmhurst/Corona,Diverse,2019,Percent,0.381,404
Ridgewood/Glendale,Diverse,2019,Percent,0.667,405
Rego Park/Forest Hills,Diverse,2019,Percent,0.929,406
Flushing,Diverse,2019,Percent,0.552,407
Fresh Meadows/Briarwood,Diverse,2019,Percent,0.688,408
Woodhaven,Diverse,2019,Percent,0.632,409
Howard Beach,Diverse,2019,Percent,0.895,410
Bayside,Diverse,2019,Percent,0.5,411
Jamaica/St. Albans,Diverse,2019,Percent,0.327,412
Queens Village,Diverse,2019,Percent,0.308,413
The Rockaways,Diverse,2019,Percent,0.107,414
St. George,Diverse,2019,Percent,0.576,501
South Beach,Diverse,2019,Percent,0.88,502
Tottenville,Diverse,2019,Percent,0.091,503
Lower East Side,Diverse,2019,Percent,0.333,SD1
"Stuyvesant Town, Upper E. Side",Diverse,2019,Percent,0.377,SD2
Upper West Side,Diverse,2019,Percent,0.283,SD3
East Harlem,Diverse,2019,Percent,0.179,SD4
Central Harlem,Diverse,2019,Percent,0.07,SD5
Washington Heights,Diverse,2019,Percent,0.093,SD6
Mott Haven,Diverse,2019,Percent,0,SD7
"Hunts Point, Port Morris",Diverse,2019,Percent,0.158,SD8
"East Tremont, Morris Heights",Diverse,2019,Percent,0,SD9
"Riverdale, Kingsbridge, Fordham",Diverse,2019,Percent,0.053,SD10
"Eastchester, Baychester, Co-op City",Diverse,2019,Percent,0.153,SD11
"Crotona Park, Morrisania, Melrose",Diverse,2019,Percent,0,SD12
"Brooklyn Hts, Downtown Brooklyn",Diverse,2019,Percent,0.232,SD13
"Williamsburg, Greenpoint",Diverse,2019,Percent,0.128,SD14
"S. Brooklyn, Park Slope, Sunset Park",Diverse,2019,Percent,0.516,SD15
Bedford Stuyvesant,Diverse,2019,Percent,0,SD16
Crown Heights,Diverse,2019,Percent,0.052,SD17
"East Flatbush, Canarsie",Diverse,2019,Percent,0,SD18
East New York,Diverse,2019,Percent,0.081,SD19
"Bay Ridge, Bensonhurst",Diverse,2019,Percent,0.762,SD20
"Gravesend, Coney Island",Diverse,2019,Percent,0.75,SD21
